,AdID,AdURL,AdText,HostedPage,Impressions,Currency,AdSpending,toxicity,identityAttack,insult
497,267253847746024,https://www.facebook.com/ads/archive/render_ad/?id=267253847746024&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"Do you love our beautiful First Lady? Claim your FREE Melania Trump Coin while supplies last (Just cover S&H)!

🇺🇸 Legal Tender JFK Half Dollar
🇺🇸 Features Our Beautiful First Lady
🇺🇸 Inauguration Day Photo
🇺🇸 Supports American Jobs
🇺🇸 Certificate of Authenticity
🇺🇸 Coin Display Stand & Protective Capsule",I Love My Freedom,1999,USD,99,0,0,0
498,705568750260811,https://www.facebook.com/ads/archive/render_ad/?id=705568750260811&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"Do you love our beautiful First Lady? Claim your FREE Melania Trump Coin while supplies last (Just cover S&H)!

🇺🇸 Legal Tender JFK Half Dollar
🇺🇸 Features Our Beautiful First Lady
🇺🇸 Inauguration Day Photo
🇺🇸 Supports American Jobs
🇺🇸 Certificate of Authenticity
🇺🇸 Coin Display Stand & Protective Capsule",I Love My Freedom,999,USD,99,0,0,0
499,272680494120270,https://www.facebook.com/ads/archive/render_ad/?id=272680494120270&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,I am grateful for the support and endorsement of those who have served our country  in the military.  No grater honor.  My father served in Korea.  I am sure he is very pleased.,Zito for Idaho,999,USD,99,0,0,0
500,285659519107078,https://www.facebook.com/ads/archive/render_ad/?id=285659519107078&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"Do you love our beautiful First Lady? Claim your FREE Melania Trump Coin while supplies last (Just cover S&H)!

🇺🇸 Legal Tender JFK Half Dollar
🇺🇸 Features Our Beautiful First Lady
🇺🇸 Inauguration Day Photo
🇺🇸 Supports American Jobs
🇺🇸 Certificate of Authenticity
🇺🇸 Coin Display Stand & Protective Capsule",I Love My Freedom,999,USD,99,0,0,0
501,1452956984884066,https://www.facebook.com/ads/archive/render_ad/?id=1452956984884066&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"Do you love our beautiful First Lady? Claim your FREE Melania Trump Coin while supplies last (Just cover S&H)!

🇺🇸 Legal Tender JFK Half Dollar
🇺🇸 Features Our Beautiful First Lady
🇺🇸 Inauguration Day Photo
🇺🇸 Supports American Jobs
🇺🇸 Certificate of Authenticity
🇺🇸 Coin Display Stand & Protective Capsule",I Love My Freedom,999,USD,99,0,0,0
502,237810450888552,https://www.facebook.com/ads/archive/render_ad/?id=237810450888552&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"Do you love our beautiful First Lady? Claim your FREE Melania Trump Coin while supplies last (Just cover S&H)!

🇺🇸 Legal Tender JFK Half Dollar
🇺🇸 Features Our Beautiful First Lady
🇺🇸 Inauguration Day Photo
🇺🇸 Supports American Jobs
🇺🇸 Certificate of Authenticity
🇺🇸 Coin Display Stand & Protective Capsule",I Love My Freedom,999,USD,99,0,0,0
503,686041468629126,https://www.facebook.com/ads/archive/render_ad/?id=686041468629126&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"Do you love our beautiful First Lady? Claim your FREE Melania Trump Coin while supplies last (Just cover S&H)!

🇺🇸 Legal Tender JFK Half Dollar
🇺🇸 Features Our Beautiful First Lady
🇺🇸 Inauguration Day Photo
🇺🇸 Supports American Jobs
🇺🇸 Certificate of Authenticity
🇺🇸 Coin Display Stand & Protective Capsule",I Love My Freedom,999,USD,99,0,0,0
504,1349720405219717,https://www.facebook.com/ads/archive/render_ad/?id=1349720405219717&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"Fellow Kansans, today I’m informing you that I must suspend my campaign for the U.S. Senate.

These unprecedented times of the coronavirus pandemic require that my work as the Mayor of Manhattan be my first and only priority.

On March 14, I met with the Leavenworth County Democrats. After this wonderful meeting, I immediately had to put on my Mayor's hat to take up Manhattan's fight against the coronavirus pandemic and its disastrous effects.Traveling home to Manhattan, I was continuously on the telephone with city staff and business and community leaders listening to their concerns and taking action regarding COVID-19.

Later that week, I paused my U.S. Senate campaign stating that my Mayoral duties came first. Today, sixty days later, things have not changed. My attention must continue to be focused on the people, organizations, and businesses of Manhattan and our region. Participating in our joint response to the pandemic is the most important work of my life. COVID-19 meetings and calls will continue to demand 100% of my focus for the foreseeable future. Working together, we will beat this virus and re-make our vibrant community and economy.

My Senate campaign was rooted in meeting Kansans where they live. Brian and I have enjoyed every house party, county gathering, KDP fundraiser, and advocacy meeting you invited us to. I’ve learned so much from you and know we must continue to press for needed changes in improving health care, addressing climate change, strengthening public education, and protecting the right to vote. This fight has brought into further clarity the stark inequities we will need to address in our pandemic recovery program.

While I’m stepping back from my Senate candidacy, I will continue advocating for Democratic representation and policies that Kansans deserve now more than ever in Washington.

Thank you for your support.

Usha ❤️

https://www.youtube.com/watch?v=okuK8ixzMHM&utm_source=Reddi+for+Some+Volunteers%21&utm_campaign=bcfe0391a5-EMAIL_CAMPAIGN_2019_12_29_05_08_COPY_01&utm_medium=email&utm_term=0_50180e75be-bcfe0391a5-",Usha Reddi For Senate,999,USD,99,0,0,1
505,1128690154160936,https://www.facebook.com/ads/archive/render_ad/?id=1128690154160936&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,The California Alliance for Renewable Energy Solutions advocates for projects that will help California reach 100% renewable energy.,California Alliance for Renewable Energy Solutions,999,USD,99,0,0,0
506,260387041773376,https://www.facebook.com/ads/archive/render_ad/?id=260387041773376&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,How can a theater continue to inspire creativity when a global pandemic shuts down live performances? The team at TheatreSquared devised a new online content platform for teachers and students aptly named Play On. http://ow.ly/10TK50zE0yi,Walton Family Foundation,1999,USD,99,0,0,0
507,237785097531021,https://www.facebook.com/ads/archive/render_ad/?id=237785097531021&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,President Trump is not listening to experts or the CDC. He has seriously damaged our economy by refusing to take the pandemic seriously.,Committee to Protect Medicare,4999,USD,99,0,0,0
508,176534400309686,https://www.facebook.com/ads/archive/render_ad/?id=176534400309686&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"Jordan Pace is 100% pro-gun. He received a perfect ""AQ"" grade from the NRA and will NEVER
compromise with the liberal gun grabbers.

If you want a State Representative who will defend the Second Amendment, then vote Jordan Pace on
June 9th.",Jordan Scott Pace,999,USD,99,0,0,0
509,539751990247587,https://www.facebook.com/ads/archive/render_ad/?id=539751990247587&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,President Trump is not listening to experts or the CDC. He has seriously damaged our economy by refusing to take the pandemic seriously.,Committee to Protect Medicare,6999,USD,99,0,0,0
510,572973049991120,https://www.facebook.com/ads/archive/render_ad/?id=572973049991120&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,President Trump is not listening to experts or the CDC. He has seriously damaged our economy by refusing to take the pandemic seriously.,Committee to Protect Medicare,4999,USD,99,0,0,0
511,613729742554502,https://www.facebook.com/ads/archive/render_ad/?id=613729742554502&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,President Trump is not listening to experts or the CDC. He has seriously damaged our economy by refusing to take the pandemic seriously.,Committee to Protect Medicare,999,USD,99,0,0,0
512,239618310598396,https://www.facebook.com/ads/archive/render_ad/?id=239618310598396&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,President Trump is not listening to experts or the CDC. He has seriously damaged our economy by refusing to take the pandemic seriously.,Committee to Protect Medicare,999,USD,99,0,0,0
513,586731951950152,https://www.facebook.com/ads/archive/render_ad/?id=586731951950152&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,President Trump is not listening to experts or the CDC. He has seriously damaged our economy by refusing to take the pandemic seriously.,Committee to Protect Medicare,999,USD,99,0,0,0
514,598402937432333,https://www.facebook.com/ads/archive/render_ad/?id=598402937432333&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,President Trump is not listening to experts or the CDC. He has seriously damaged our economy by refusing to take the pandemic seriously.,Committee to Protect Medicare,2999,USD,99,0,0,0
515,644612619716530,https://www.facebook.com/ads/archive/render_ad/?id=644612619716530&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,President Trump is not listening to experts or the CDC. He has seriously damaged our economy by refusing to take the pandemic seriously.,Committee to Protect Medicare,999,USD,99,0,0,0
516,675292599990809,https://www.facebook.com/ads/archive/render_ad/?id=675292599990809&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,President Trump is not listening to experts or the CDC. He has seriously damaged our economy by refusing to take the pandemic seriously.,Committee to Protect Medicare,999,USD,99,0,0,0
517,1069755813410564,https://www.facebook.com/ads/archive/render_ad/?id=1069755813410564&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,President Trump is not listening to experts or the CDC. He has seriously damaged our economy by refusing to take the pandemic seriously.,Committee to Protect Medicare,1999,USD,99,0,0,0
518,1116925848669800,https://www.facebook.com/ads/archive/render_ad/?id=1116925848669800&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,President Trump is not listening to experts or the CDC. He has seriously damaged our economy by refusing to take the pandemic seriously.,Committee to Protect Medicare,1999,USD,99,0,0,0
519,2647452842244993,https://www.facebook.com/ads/archive/render_ad/?id=2647452842244993&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,President Trump is not listening to experts or the CDC. He has seriously damaged our economy by refusing to take the pandemic seriously.,Committee to Protect Medicare,999,USD,99,0,0,0
520,2649555242033637,https://www.facebook.com/ads/archive/render_ad/?id=2649555242033637&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,President Trump is not listening to experts or the CDC. He has seriously damaged our economy by refusing to take the pandemic seriously.,Committee to Protect Medicare,999,USD,99,0,0,0
521,272857640516851,https://www.facebook.com/ads/archive/render_ad/?id=272857640516851&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,President Trump is not listening to experts or the CDC. He has seriously damaged our economy by refusing to take the pandemic seriously.,Committee to Protect Medicare,999,USD,99,0,0,0
522,2589668817948736,https://www.facebook.com/ads/archive/render_ad/?id=2589668817948736&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,President Trump is not listening to experts or the CDC. He has seriously damaged our economy by refusing to take the pandemic seriously.,Committee to Protect Medicare,999,USD,99,0,0,0
523,3259715190729694,https://www.facebook.com/ads/archive/render_ad/?id=3259715190729694&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,President Trump is not listening to experts or the CDC. He has seriously damaged our economy by refusing to take the pandemic seriously.,Committee to Protect Medicare,3999,USD,99,0,0,0
524,170513627671781,https://www.facebook.com/ads/archive/render_ad/?id=170513627671781&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"HALL COUNTY - Grateful for the endorsement and support of my good friend and fellow commissioner, Shelly Cantrell Echols.  Shelly has done a great job for Hall County. I’m thankful for her support.
VOTE-STACYHALL.com",VOTE STACY HALL,999,USD,99,0,0,1
525,918688395239809,https://www.facebook.com/ads/archive/render_ad/?id=918688395239809&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"Jordan Pace is 100% pro-gun. He received a perfect ""AQ"" grade from the NRA and will NEVER
compromise with the liberal gun grabbers.

If you want a State Representative who will defend the Second Amendment, then vote Jordan Pace on
June 9th.",Jordan Scott Pace,999,USD,99,0,0,0
526,877930196008908,https://www.facebook.com/ads/archive/render_ad/?id=877930196008908&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"Please share.

Our stolen DA election made National News.

Great recap by The Appeal of our Governor's Sham Democracy in our state. We must share what happened in the Athens, GA DA race and educate people why these seats are so important - for example what happened in Brunswick with the Ahmaud Arbery case - now up to its 4th DA.  Stay tuned for what's next.

https://theappeal.org/politicalreport/brian-kemp-georgia-supreme-court-district-attorney-elections/",Deborah Gonzalez for DA,999,USD,99,0,0,1
527,341066790203414,https://www.facebook.com/ads/archive/render_ad/?id=341066790203414&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"BUY ""Trump 2020 Hats"" & Get 100% OFF",Banned.hat,999,USD,99,0,0,0
528,1889156234542349,https://www.facebook.com/ads/archive/render_ad/?id=1889156234542349&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,Thank you Columbia Pacific Building Trades for your endorsement!,Martha Schrader,999,USD,99,0,0,0
529,255833739121453,https://www.facebook.com/ads/archive/render_ad/?id=255833739121453&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"Alaska's small businesses depend on a stable economy, and with current challenges already impacting that, now is not the time to raise taxes on the oil industry or any business. Higher taxes will put our economy and jobs even more at risk.",OneALASKA,3999,USD,99,0,0,0
530,1666883743463529,https://www.facebook.com/ads/archive/render_ad/?id=1666883743463529&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"JD Chaplin is 100% pro-gun. He received a perfect ""AQ"" grade from the NRA and will NEVER compromise with the liberal gun grabbers who want to repeal the Second Amendment.

If you want a State Senator who will defend your right to protect yourself and family, then vote JD
Chaplin on June 9th.",JD Chaplin for State Senate,999,USD,99,0,0,0
531,282130269852674,https://www.facebook.com/ads/archive/render_ad/?id=282130269852674&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,Thank you UA Local 290 for your endorsement!,Martha Schrader,999,USD,99,0,0,0
532,249300912987110,https://www.facebook.com/ads/archive/render_ad/?id=249300912987110&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"The Honorable Congressman, the Late Elijah Cummings speaks words that clearly show Maya Cummings is qualified to be in Congress.",The Equality in Parenting Organization,999,USD,99,0,0,0
533,894766584329613,https://www.facebook.com/ads/archive/render_ad/?id=894766584329613&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"JD Chaplin is 100% pro-gun. He received a perfect ""AQ"" grade from the NRA and will NEVER compromise with the liberal gun grabbers who want to repeal the Second Amendment.

If you want a State Senator who will defend your right to protect yourself and family, then vote JD
Chaplin on June 9th.",JD Chaplin for State Senate,999,USD,99,0,0,0
534,170589021011321,https://www.facebook.com/ads/archive/render_ad/?id=170589021011321&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,,Stonecrest City,3999,USD,99,0,0,0
535,3090958524319347,https://www.facebook.com/ads/archive/render_ad/?id=3090958524319347&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"This one gets us every time! ❤️💙
(Volume up!) 

VOTE Brian Scott for WV House of Delegates, 14th District!","Brian Scott for WV House of Delegates, 14th District",999,USD,99,0,0,0
536,265211648182894,https://www.facebook.com/ads/archive/render_ad/?id=265211648182894&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"Only 100 spots available

HERE'S WHAT WE'LL COVER!

Types of stories news media want from businesses/nonprofits during the pandemic.

The benefits: Customer/Community Loyalty
How to quickly prepare to get coverage
How to generate your own news coverage for social media
How to shoot the video yourself
How to become an Expert in a news story

Jacqueline Jimenez is the author of, ""How to Get Television News Coverage. It's Easier Than You Might Think!"" With nearly 30-years experience working in the newsroom and as a freelance news producer, she shares why it is ESSENTIAL you tell your stories about how YOUR business, non-profit, church and more are collaborating to help others in the community. Explain how your organization helped bring attention to a need, help secure the jobs of your employees and MOST IMPORTANTLY, how you plan to keep customers safe when it's time to head back to work! You'll also learn 2 of the easiest ways to become an EXPERT in a news story.

This online workshop can easily help you prepare.",Newsworthy Stories,999,USD,99,0,0,1
537,863698824121902,https://www.facebook.com/ads/archive/render_ad/?id=863698824121902&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,Please watch this video and then share this with your friends.,Jeffrey Feld VB School Board - Campaign Page,999,USD,99,0,0,0
538,1088995108168268,https://www.facebook.com/ads/archive/render_ad/?id=1088995108168268&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"For immigrants like Rima Ghandour, justice means a lot. That's why she's running to be a Multnomah County Circuit Court Judge to ensure everyone has access to justice.",Rima for Judge,999,USD,99,0,0,0
539,241111697159309,https://www.facebook.com/ads/archive/render_ad/?id=241111697159309&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"Our judges should understand the community they serve. Rima Ghandour has spent two decades giving back through service. She provided free representation to people impacted by the federal Muslim ban and Dreamers trying to stay in the country. She is a past president of the Multnomah Bar Association, Multnomah County Chapter of Oregon Women Lawyers, and the Arab American Cultural Center of Oregon.",Rima for Judge,999,USD,99,0,0,0
