,AdID,AdURL,AdText,HostedPage,Impressions,Currency,AdSpending
451,938568283251396,https://www.facebook.com/ads/archive/render_ad/?id=938568283251396&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"Q: How can I register my car if DMVs are closed?

A: Through the U.S. Mail! Monroe County DMVs have now expanded mail-in transactions to also include registering a car, truck, motorcycle, or trailer, or transfering license plates. Visit https://www2.monroecounty.gov/clerk-COVID-19 to download the application and instructions or email dmvcovid19@monroecounty.gov and we can send one to you!",Monroe County Clerk Jamie Romeo,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
452,257559058777434,https://www.facebook.com/ads/archive/render_ad/?id=257559058777434&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"The Pandemic Unemployment Assistance (PUA) is designed to provide unemployment benefits for the self-employed, contract workers, gig economy workers and sole proprietors who need assistance during this difficult time. Please visit my website to learn more.",Representative Jennifer Gong-Gershowitz,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
453,236585947625415,https://www.facebook.com/ads/archive/render_ad/?id=236585947625415&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"Under Brian's leadership, guess which lease Brian intends to eliminate off the books and save the county an estimated $1MM PER FISCAL YEAR (that number includes the current Tax Collector's budget for highly paid friends/executives)? 

End the Experiment on August 18th. 

SHARE, CONTRIBUTE, and VOTE Brian Beute, Republican for Seminole County Tax Collector 2020

https://politics.raisethemoney.com/brian4taxcollector",Brian Beute for Seminole County Tax Collector 2020,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
454,172740394094220,https://www.facebook.com/ads/archive/render_ad/?id=172740394094220&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"I am Adam Spence, your Republican candidate for the Oconee County Board of Education 2020 election.  I’m a career public servant with 17 years of service as a law enforcement officer. I’m a father of four children, all of whom have grown up and been educated here in Oconee County. My son graduated from Oconee County High School, and I have daughters in 11th and 9th grades there now.   Our baby girl starts preschool this year. 

I was born here in Oconee County and was raised in neighboring Clarke County. My wife, Mary Katherine, and I chose to make Oconee County our home and to raise our kids here;  we have been married 17 years this year. My wife grew up in Oconee County and is a graduate of Oconee County High School. My mother in-law taught in the Oconee County Schools system, was an Assistant Principal and Principal here before retiring as Principal of Auburn Elementary in Barrow County. Many in my immediate and extended family live here and have deep ties and roots to Oconee County, giving us all a vested interest in keeping it the best place to live and raise a family in Georgia. 

I humbly ask for the opportunity to continue my service to our community by earning your vote for a seat on the Oconee County Board of Education.  Thank you.",Adam Spence for Oconee County Board of Education,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
455,271072700964560,https://www.facebook.com/ads/archive/render_ad/?id=271072700964560&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,Independent (and independent-minded) voters:  Take this survey today and make your voice heard!,Independentvoting.org,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
456,1325610377636645,https://www.facebook.com/ads/archive/render_ad/?id=1325610377636645&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,,Horry County First Monday Republican Club,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
457,172221797477750,https://www.facebook.com/ads/archive/render_ad/?id=172221797477750&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,Poly prepared me to graduate from Stanford University at age 19. Every child deserves the same opportunity WWW.LOGANENDOW.COM #District4,Elect Logan Endow,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
458,2622644704677365,https://www.facebook.com/ads/archive/render_ad/?id=2622644704677365&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"“As a lifelong resident of Fulton County, I’ve had the pleasure to support several successful campaigns for office. It brings me great pleasure to endorse Ashley Baker Osby for Superior Court of Fulton County. She is a woman of strong ethics, compassion, and loyalty to her community. She will  take pride in providing service to constituents in Fulton.”

- Artesius Miller, Ph. D
Executive Director, Utopian Academy for the Arts
State Board Member, Technical College System of Georgia
Professor, Morehouse College",Ashley Baker Osby for Fulton Superior Court,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
459,240655153927099,https://www.facebook.com/ads/archive/render_ad/?id=240655153927099&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,Poly prepared me to graduate from Stanford University at age 19. Every child deserves the same opportunity WWW.LOGANENDOW.COM #District4,Elect Logan Endow,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
460,837678756726762,https://www.facebook.com/ads/archive/render_ad/?id=837678756726762&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,Join usfor our meeting of the BC McSherrystown online via https://www.communitymedia.net,Daniel Colgan - McSherrystown Borough Councilman,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
461,727265058039700,https://www.facebook.com/ads/archive/render_ad/?id=727265058039700&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"Primary elections are right around the corner, and we need to ensure everyone can safely exercise their right to vote amid this pandemic. That means taking steps now to eliminate lines and crowded polling places on election day. Sign our petition and send a clear message: We demand #safeelections.",Darden Rice,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
462,2708705189252100,https://www.facebook.com/ads/archive/render_ad/?id=2708705189252100&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"How do you put into real terms the costs of shutting down our economy? One simple way is to measure state revenue. In the month of March, Tennessee revenues were down by almost 40%. That equals a total loss of revenue of approximately $694 million – that is over half a billion dollars!

While we must do everything in our power to help our vulnerable population during this difficult time, it is time to get Tennessee back to work!

Our priorities seem to have shifted dramatically over the last few months:

Our government has deemed liquor stores as “essential”, yet our churches have been placed on a complete lock down.

Our state has shared personal medical information with other agencies and without our consent, yet we are being told it is simply the price we must pay to remain safe.

Our state has “allowed” Walmart and other big box stores to remain open, yet our kids are unable to regain normalcy with our local state park closing its pool, our little league teams being forced to halt, and other youth sport leagues being unable to practice and play.

Our small businesses have been forced to shut down, yet resources have not been provided that allow our local beauticians, farmers, and many others to have the means to pay their mortgages, feed their families, and make their car payments.

These are things I AM NOT OK WITH.

The slippery slope our state is headed down must be corrected, and we need strong leaders willing to stand up and fight for the people.

As your State Representative, I pledge to ALWAYS defend our constitutional rights and will never waver in standing up for our freedoms.

Together, we can put our state back on a path that will allow our kids and grandkids to thrive and prosper. Together, we can find the balance that allows our citizens to remain safe, but that also prioritizes the livelihoods of our small business owners. Together, we CAN and we WILL overcome the challenges we face.

I humbly ask for your vote and support for State Representative. #TennesseeStrong",Todd Warner For State Representative,"{'lower_bound': '1000', 'upper_bound': '1999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
463,859394834541858,https://www.facebook.com/ads/archive/render_ad/?id=859394834541858&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"The State must act to protect our community’s most vulnerable populations. The staggering number of deaths coming out of nursing homes is unacceptable.  The lack of accountability and clarity on this issue is extremely troubling. Our seniors deserve better, something must be done.",Ed Rath for Senate,"{'lower_bound': '1000', 'upper_bound': '1999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
464,244354299974136,https://www.facebook.com/ads/archive/render_ad/?id=244354299974136&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,It is clear that Donald Trump’s agenda has failed Pennsylvania in its handling of the Coronavirus. We should thank those who have been fighting to protect communities in our state to keep us safe. Join us for a Virtual Rally as we recognize and celebrate the contributions of frontline workers leading us through the Coronavirus pandemic.,Organizing Together 2020,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
465,658901301350150,https://www.facebook.com/ads/archive/render_ad/?id=658901301350150&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,It is clear that Donald Trump’s agenda has failed Pennsylvania in its handling of the Coronavirus. We should thank those who have been fighting to protect communities in our state to keep us safe. Join us for a Virtual Rally as we recognize and celebrate the contributions of frontline workers leading us through the Coronavirus pandemic.,Organizing Together 2020,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
466,267097371091145,https://www.facebook.com/ads/archive/render_ad/?id=267097371091145&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,It is clear that Donald Trump’s agenda has failed Pennsylvania in its handling of the Coronavirus. We should thank those who have been fighting to protect communities in our state to keep us safe. Join us for a Virtual Rally as we recognize and celebrate the contributions of frontline workers leading us through the Coronavirus pandemic.,Organizing Together 2020,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
467,549338502397241,https://www.facebook.com/ads/archive/render_ad/?id=549338502397241&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,It is clear that Donald Trump’s agenda has failed Pennsylvania in its handling of the Coronavirus. We should thank those who have been fighting to protect communities in our state to keep us safe. Join us for a Virtual Rally as we recognize and celebrate the contributions of frontline workers leading us through the Coronavirus pandemic.,Organizing Together 2020,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
468,522279591989241,https://www.facebook.com/ads/archive/render_ad/?id=522279591989241&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"Saturday, August 22nd: Don Manning Memorial GOP Golf Outing. Support local Republicans and honor the memory of State Representative Don Manning by registering today!",Mahoning County Republican Party,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
469,250700039508749,https://www.facebook.com/ads/archive/render_ad/?id=250700039508749&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"Ya’ll come check out Riverboat Grill! Today is opening day. I went with the chicken, bacon, and ranch sammich.",Jason Keller for Mayor of Frankfort,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
470,830948794060546,https://www.facebook.com/ads/archive/render_ad/?id=830948794060546&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"🚨Endorsement Alert!🚨
State Senator Eric Giddens wants you to vote Schwartz for Supervisor in June 2nd Democratic Primary.

""Chris Schwartz has the perfect combination of moral integrity, courage, and humility that I want in an elected official.  I have worked with Chris on a number of projects and issues, and I can say without exception that he will always make decisions that are in the best interests of our community as a whole.  This often involves speaking up for those who have traditionally been disenfranchised, excluded, and ignored.  Chris is a great listener, and he has the clarity and confidence to take bold action and lead others in the direction of equity and justice.  He has been a great leader on the Black Hawk County Board of Supervisors, and I look forward to working with him in his next term on the Board."" -State Senator Eric Giddens Eric Giddens for Iowa

For more information or to request an absentee ballot:
https://schwartzforsupervisor.com/",Chris Schwartz-Black Hawk County Supervisor,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
471,2862841583764770,https://www.facebook.com/ads/archive/render_ad/?id=2862841583764770&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"The State must act to protect our community’s most vulnerable populations. The staggering number of deaths coming out of nursing homes is unacceptable.  The lack of accountability and clarity on this issue is extremely troubling. Our seniors deserve better, something must be done.",Ed Rath for Senate,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
472,236820480721175,https://www.facebook.com/ads/archive/render_ad/?id=236820480721175&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"*Let's have some fun.* If country and rap can pair up to create something irresistible, why not the left and the right? Seriously, is this any more absurd than the reality we're actually living in?  *Like our Page* and join us on this journey!",American Lodestar,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
473,254190135636566,https://www.facebook.com/ads/archive/render_ad/?id=254190135636566&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"🚨Endorsement Alert!🚨
State Representative Timi Brown-Powers wants you to vote Schwartz for Supervisor in the June 2nd Democratic Primary.

""It is with great pride that I write this whole-hearted endorsement for Chris Schwartz for the position of County
Supervisor. Chris is a dedicated public servant to our very diverse community. He seeks to understand the
perspectives of all and works to ensure that all voices are heard. We have unique challenges to address as this
community moves into the future and Chris will seek to insure all are included. We cannot continue to be reactive
but instead we need to embrace Chris’s proactive approach to problems. In my experience as a State Legislator, Chris is one of few local leaders that understands all levels of government and the need to work together to better serve our community.
Chris works tirelessly to make sure I have the information necessary to change Iowa law and regulations so we can
advocate for our community. Having worked with a spectrum of groups from farmers to labor, newly arrived
citizens and lifelong residents, he is able to build consensus so we may move forward as one. Please join me in
supporting Chris Schwartz for County Supervisor, he is a good man with a big heart. - State Representative Timi Brown-Powers Representative Timi Brown-Powers

For more information or to request an absentee ballot:
https://schwartzforsupervisor.com/",Chris Schwartz-Black Hawk County Supervisor,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
474,255043509030761,https://www.facebook.com/ads/archive/render_ad/?id=255043509030761&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"I wanted to share my opinion column that ran in this morning’s Capital Gazette.
Please consider voting for me and my slate mates - Judges Morris, Thompson, and Trunnell!

https://www.capitalgazette.com/opinion/columns/ac-ce-column-pamela-alban-20200513-trqr3tqievedzfn7fdcgkdpb7m-story.html",Friends of Judge Pamela Alban,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
475,259003225462437,https://www.facebook.com/ads/archive/render_ad/?id=259003225462437&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"Check out all of the amazing designs that The WhistleBlower Store has created for your Friends,  Family and You. Share a Bible Verse not a Virus in your own personal mask. Help make America Godly Again and do it all in a MAGA Hat. You will find it all and much more at the WhistleBlower Store.  Don’t wait your friends will love this. Make one-of-a-kind gifts with these designs!",Whistle Blower Syndicate,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
476,3867755246630876,https://www.facebook.com/ads/archive/render_ad/?id=3867755246630876&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"🚨Endorsement Alert!🚨
State Representative Ras Smith wants you to vote Schwartz for Supervisor in the June 2nd Democratic Primary.

""Strong progressive communities are built by those willing to continually push forward to ensure fairness and equality for all. In the Cedar Valley that's Chris Schwartz. I'm proud to endorse Supervisor Schwartz and look forward to his continued leadership in Black Hawk County"" -
State Representative Ras Smith Iowa State Representative Ras Smith

For more information or to request an absentee ballot:
https://schwartzforsupervisor.com/",Chris Schwartz-Black Hawk County Supervisor,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
477,3030739140298512,https://www.facebook.com/ads/archive/render_ad/?id=3030739140298512&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"The Senate is debating the next COVID-19 stimulus relief bill right now. We’re gearing up to make sure this bill will prioritize women, workers, and our families. But we need your help.  

We created the COVID-19 Stimulus Survey in order to fight for what’s most important to you.

We will share your responses with Congress and the media to ensure the policies that will provide the most direct relief to our families and communities make it in the bill. Will you take a few minutes to fill out our short survey about what COVID-19 relief Congress should pass?",Women's March,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
478,183921552779527,https://www.facebook.com/ads/archive/render_ad/?id=183921552779527&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"America was founded by people, who understood the everyday lives of its citizens. -Thomas",Hansen for Congress,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
479,245774053202808,https://www.facebook.com/ads/archive/render_ad/?id=245774053202808&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,It is clear that Donald Trump’s agenda has failed Pennsylvania in its handling of the Coronavirus. We should thank those who have been fighting to protect communities in our state to keep us safe. Join us for a Virtual Rally as we recognize and celebrate the contributions of frontline workers leading us through the Coronavirus pandemic.,Organizing Together 2020,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
480,1415282721977234,https://www.facebook.com/ads/archive/render_ad/?id=1415282721977234&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"On this Episode I speak with International Evangelist, Doug Klinedinst about the Biblical perspectives of these times.  We discuss Fear, Hope, and what we can learn from the Bible. And what's an evangelist take on the political climate?  
#NowYouKnow #RyanChamberlinForCongress",Ryan Chamberlin,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
481,563471387916328,https://www.facebook.com/ads/archive/render_ad/?id=563471387916328&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"Our law enforcement officers fight on the frontlines every single day to protect our families and keep our communities safe. These brave men and women deserve our support and gratitude. As State Representative, I will support our law enforcement officers in the life-saving work that they do! Learn more about my commitment to our law enforcement officers at www.rileyforstaterep.com.",Alex Riley for State Representative,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
482,902557456873424,https://www.facebook.com/ads/archive/render_ad/?id=902557456873424&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,It is clear that Donald Trump’s agenda has failed Pennsylvania in its handling of the Coronavirus. We should thank those who have been fighting to protect communities in our state to keep us safe. Join us for a Virtual Rally as we recognize and celebrate the contributions of frontline workers leading us through the Coronavirus pandemic.,Organizing Together 2020,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
483,535236907162410,https://www.facebook.com/ads/archive/render_ad/?id=535236907162410&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"Governor Polis is scheduled to meet with President Trump today at the White House… 

Polis has said he will ask for more federal aid – including cash, testing supplies and additional personal protective equipment.

Wouldn’t you like to be a fly on that wall?",House for Colorado,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
484,854483905039419,https://www.facebook.com/ads/archive/render_ad/?id=854483905039419&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"On this Episode I speak with International Evangelist, Doug Klinedinst about the Biblical perspectives of these times.  We discuss Fear, Hope, and what we can learn from the Bible. And what's an evangelist take on the political climate?  
#NowYouKnow #RyanChamberlinForCongress",Ryan Chamberlin,"{'lower_bound': '0', 'upper_bound': '999'}",USD,"{'lower_bound': '0', 'upper_bound': '99'}"
